"Just posted a photo @ Vancouver, British Columbia https://t.co/M5UdU1Nn7y",2021-02-09 18:31:31.964231936,MetroVancouver,Positive
If only more people thought like you. We'd have a much better world.,2021-02-09 18:31:43.421847040,MetroVancouver,Positive
I wonder if my dog hates me because my brother makes me do all the things she doesn\u2019t like \ud83e\udd14,2021-02-09 18:31:47.627475968,MetroVancouver,Negative
@BrianSpegele @Irishmn60 @CraigKarmin Stephen Roth is a stakeholder in Ladder Capital. You know the one\u2019s guarantee\u2026 https://t.co/Hv1U28G0yx,2021-02-09 18:31:52.904130048,MetroVancouver,Positive
@aquelasara O auge n\xe9,2021-02-09 18:31:53.917715200,MetroVancouver,Negative
@eaequalmincb2t \ud83d\ude04\ud83d\ude04,2021-02-09 18:32:13.229358080,MetroVancouver,Negative
@RepRaskin good words from president trump,2021-02-09 18:32:19.079319040,MetroVancouver,Positive
"So, they\u2019re going to plant the trees or is someone else planting the trees.",2021-02-09 18:32:43.188582912,MetroVancouver,Positive
@NdCal36 @prageru They are communists. Not socialists.,2021-02-09 18:32:43.650705152,MetroVancouver,Negative
@Technocrat21mb @amandablount2 Desperation at this level will eliminate options. Stayed too long at the fair?,2021-02-09 18:32:47.824918016,MetroVancouver,Negative
@RepRaskin there is nothing to impeach,2021-02-09 18:32:53.131789824,MetroVancouver,Negative
@sclivinthedream @realjuliasong Yeah if people floated.,2021-02-09 18:33:06.932660224,MetroVancouver,Negative
Registration is closing soon! \n\nBe sure to join us w/ Mayor @LindaCBuchanan (@CityOfNorthVan) &amp; @DuncanWlod (\u2026 https://t.co/kcrfr3ndV8,2021-02-09 18:33:07.464963072,MetroVancouver,Positive
@AveryWilson https://t.co/KE5TlMXgmO,2021-02-09 18:33:20.391518976,MetroVancouver,Positive
@yourbakedbabe Love my zoom action \ud83d\udcaf\ud83d\udc45\ud83d\udc45,2021-02-09 18:33:30.626054912,MetroVancouver,Positive
Terrible look....\n\n#BellLetsTalk,2021-02-09 18:33:36.691059968,MetroVancouver,Positive
@greenestcity Thanks for sharing! Looking forward to having many join in the conversation!,2021-02-09 18:33:47.186012928,MetroVancouver,Positive
"@cogno @Cazzy First of all, I own my house. Second of all, I don\u2019t really like avocado toast. But you\u2019re right, I c\u2026 https://t.co/xhOO9te3VA",2021-02-09 18:33:48.909225984,MetroVancouver,Positive
"""If you wanna entertain the world. Let's do it, you'll make happy someone: \ud83d\udcfa @ViacomCBS @Nickelodeon @nickjr\u2026 https://t.co/nzTaQcK85g",2021-02-09 18:33:50.538045952,MetroVancouver,Positive
Pano po maging productive?,2021-02-09 18:33:51.776472064,MetroVancouver,Negative
wtf man,2021-02-09 18:33:56.772783104,MetroVancouver,Negative
@Phoenixsavage2 Yes please!! \ud83d\udc45\ud83d\udc45,2021-02-09 18:34:02.068499200,MetroVancouver,Negative
@lynnmc1971 @SouthernPawPaw Still  healing \ud83d\ude14 And Ma says I can't play fetch in the house but I am smiling \ud83d\ude0a https://t.co/vSXQJIHQMP,2021-02-09 18:34:12.541086976,MetroVancouver,Negative
@tattooed_bee @LunaMarie4u Sadly nope!!!,2021-02-09 18:34:19.705202176,MetroVancouver,Negative
#TSN1040 #BoycottBell https://t.co/qrVLXkMc7K,2021-02-09 18:34:20.925159936,MetroVancouver,Positive
"@JuanitaTolliver @TheBeatWithAri How is your day, Juanita? I see you hanging out there with some of my favorite people.\ud83d\ude0a\ud83d\ude0a\ud83d\ude0a\ud83d\ude0a",2021-02-09 18:34:26.133174784,MetroVancouver,Positive
@Will___Ferrell where you actually thinking of getting a job?,2021-02-09 18:34:30.325772032,MetroVancouver,Positive
@caitlin__cara with \u2728E X P R E S S \u2728 shipping,2021-02-09 18:34:37.519119104,MetroVancouver,Negative
"@KevinSkrepnek ty dude, it\u2019s just fuck. idk i felt since they axed big guys they were DEFINITELY going after radio next.",2021-02-09 18:34:50.583481088,MetroVancouver,Positive
"@AD604250 Indeed, much higher ratings.\nBut all-sports is a very labour intensive $ format. Didn\u2019t necessarily come down to ratings.",2021-02-09 18:34:54.385803008,MetroVancouver,Negative
@moodandnoise Ha. I have to drive to one and I don\u2019t go places anymore so it\u2019s really killed my habit. There is no\u2026 https://t.co/xifFIh2bu0,2021-02-09 18:35:02.436243968,MetroVancouver,Positive
@labtested1 When they Come on Mass they are like a \ud83c\udf2a,2021-02-09 18:35:09.685234944,MetroVancouver,Negative
"And on this day in 2021, journalism students and graduates are being forced to take a long, hard look at themselves and their chosen career",2021-02-09 18:35:19.477776896,MetroVancouver,Negative
COVID KILLED THE RADIO STAR,2021-02-09 18:35:19.992198912,MetroVancouver,Positive
@tfyhpodcast @TallPaulsLife yes \ud83d\ude33 heart rate goes \ud83d\udcc8,2021-02-09 18:35:30.736448,MetroVancouver,Negative
Another @hatclub exclusive drop \ud83d\udd25\ud83d\udd25 #HatClub #FloridaFlamingos #Fitted #59Fifty #FittedHats #bigblizz #NewEra @ Your\u2026 https://t.co/fRNaOLbpHW,2021-02-09 18:36:01.791857920,MetroVancouver,Positive
@mrspanstreppon IRS wouldn\u2019t have the patience to track these anomalies. Accounting firms would take the word of accountants. Etc.,2021-02-09 18:36:10.505974016,MetroVancouver,Negative
@TheWordOfErynn Brilliant Capture with the rays coming down Have Fun in the \u2744,2021-02-09 18:36:16.599926016,MetroVancouver,Positive
"@mcletch It was great listening to you , Halford &amp; brough , long time listener. Thinking of you guys right now.",2021-02-09 18:36:16.638969856,MetroVancouver,Positive
$GARB nice consolidation.  Strong support before the next leg up.,2021-02-09 18:36:36.479798016,MetroVancouver,Positive
@Cazzy I hate the \u201comg have you heard this?!\u201d Like ya 4 years ago and also if you don\u2019t know Better Oblivion Community Centre take a seat.,2021-02-09 18:36:47.580491008,MetroVancouver,Positive
\ud83d\udc47\ud83d\udc47\ud83d\udc47 #BoycottBell,2021-02-09 18:36:51.858678016,MetroVancouver,Negative
@JulesAllenxx @FlynnTheRescue That is Fabulous \ud83d\ude0a\ud83d\udc4d,2021-02-09 18:37:02.259579904,MetroVancouver,Positive
"We're hiring! Read about our latest job opening here: Data Scientist - https://t.co/ehdbB9wYVx #IT #Vancouver, BC",2021-02-09 18:37:17.336854016,MetroVancouver,Positive
yo hablando de politica con mi amigo argentino\nyo- argentina no deberia estar imprimiendo tantos billetes.\nel- eso\u2026 https://t.co/12sHt0gZaQ,2021-02-09 18:37:25.375427072,MetroVancouver,Positive
"@juanplopes Alguns sugeriram se manter fiel \xe0s origens e entendo, mas penso diferente. Conquistei cada cm do espa\xe7o\u2026 https://t.co/sZOetiqUQO",2021-02-09 18:37:26.401544960,MetroVancouver,Positive
"@BellMediaPR terrible terrible decision, 1040 was a staple in Vancouver, I grew up listening to it and now poof it\u2019s gone",2021-02-09 18:37:28.658380032,MetroVancouver,Negative
Save the date! On February 11th you\u2019re invited to our KGMS + MAHS Virtual Open House. Join us to learn more about o\u2026 https://t.co/kAYPklJD3V,2021-02-09 18:37:35.517117952,MetroVancouver,Positive
\u0633\u0627\u0646 \u062a\u0632\u0648 \u0645\u06cc\u06af\u0647 #\u0647\u0646\u0631_\u0631\u0632\u0645\u200c \u062f\u0631 \u0645\u0647\u0627\u0631 \u067e\u0646\u062c \u0633\u0646\u062c\u0647 \u06cc \u062b\u0627\u0628\u062a \u0642\u0631\u0627\u0631 \u0645\u06cc \u06af\u06cc\u0631\u062f: \u0627\u0635\u0644 \u0647\u0645\u0627\u0647\u0646\u06af\u06cc\u060c \u0622\u0633\u0645\u0627\u0646\u060c \u0632\u0645\u06cc\u0646\u060c \u0641\u0631\u0645\u0627\u0646\u062f\u0647 \u0648\u200c \u0631\u0648\u0634 \u0648 \u0642\u0627\u0646\u0648\u0646,2021-02-09 18:37:41.547476992,MetroVancouver,Negative
#RETWEEET this post &amp; follow me for an exclusive photo sent to your DM \ud83d\ude09\ud83d\ude1c #Repost #like #follow #followback #busty\u2026 https://t.co/pyNySY6ZMp,2021-02-09 18:38:09.763789824,MetroVancouver,Positive
@SarahRenac @JohnPasalis @TOAdamVaughan @JustinTrudeau @erinotoole @theJagmeetSingh @AnnamiePaul @ewsiddall Canadia\u2026 https://t.co/PXAh6fl7LS,2021-02-09 18:38:25.492700160,MetroVancouver,Positive
"no compa, que el medio d\xf3nde vea noticias sea de afin o no del gobierno no lo hace menos fiable.",2021-02-09 18:38:27.677826816,MetroVancouver,Positive
@OrigamiDad Slenderman springs to mind,2021-02-09 18:38:33.327022080,MetroVancouver,Negative
@moodandnoise I see that now. I\u2019m super jaded because my husband has done those lotteries so many times where you\u2019r\u2026 https://t.co/Ptd4qRyDcP,2021-02-09 18:38:38.044941824,MetroVancouver,Positive
@BMTArtificialH @lufthansa @PilatusAircraft @FedEx @AirCanada @staralliance @Airbus @yvrairport @businessjetstm\u2026 https://t.co/5CJbsX2CJq,2021-02-09 18:38:52.078131968,MetroVancouver,Positive
@raynemilne_ Thats ur air fryer insecurity talking,2021-02-09 18:38:57.118611968,MetroVancouver,Negative
@simsmemo The hair colour looks fun!!! \ud83e\udd93 I hope I will get this zebra mask soon too hehe \ud83e\udd23,2021-02-09 18:38:57.328758016,MetroVancouver,Positive
"y que el banco central de Argentina este imprimiendo billetes a lo loco no es una teoria, es lo que ha estado pasando todo el 2020",2021-02-09 18:39:05.552130048,MetroVancouver,Positive
I see many podcasts being launched in the coming weeks #TSN1040,2021-02-09 18:39:13.695520,MetroVancouver,Negative
Let\u2019s talk! amirite folks?,2021-02-09 18:39:17.304116992,MetroVancouver,Negative
@neff_goldblum https://t.co/oYw7ZgeCBn,2021-02-09 18:39:19.727410944,MetroVancouver,Positive
@Bell showing their true corporate colours during a pandemic. Let\u2019s talk mental health...what BS! They should have\u2026 https://t.co/fURdicYnrO,2021-02-09 18:39:30.157850880,MetroVancouver,Positive
#FuckBell,2021-02-09 18:39:44.212325120,MetroVancouver,Negative
"10 Days away!!! Alaska, you\u2019re favorite adopted son is coming back!!! I can\u2019t wait to touch down and get some more\u2026 https://t.co/corqju10Zh",2021-02-09 18:39:48.873390080,MetroVancouver,Positive
"@ChrisParry @HarrisonMooney @BellMediaPR Great job, Bell - NOT !! !! #BoycottBell",2021-02-09 18:39:49.903497984,MetroVancouver,Positive
@JohonanG @extremetemps @Pat_wx @jwhittalTWN Good luck ! \ud83d\ude02,2021-02-09 18:39:53.960918784,MetroVancouver,Positive
@five15design @TSN1040 @DonnieandTheMoj Gone. The entire station got the axe this morning.,2021-02-09 18:39:58.802012928,MetroVancouver,Positive
I have great memories from Team 1040:\n\n-Getting my emails read on the air a couple times on the Jim Rome Show (Nata\u2026 https://t.co/k2zNisgVQz,2021-02-09 18:40:02.360177920,MetroVancouver,Positive
"@Cazzy @cogno I owned. Lost my house due to the video game job industry. Rented, evicted, rented, evicted 5 times a\u2026 https://t.co/bzKRp66v2B",2021-02-09 18:40:05.517224192,MetroVancouver,Positive
"Just posted a video @ Vancouver, British Columbia https://t.co/fwxGIhQPXc",2021-02-09 18:40:07.603667968,MetroVancouver,Positive
@MikeVersace1 #FuckBell,2021-02-09 18:40:26.852890112,MetroVancouver,Negative
\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,2021-02-09 18:40:30.742949888,MetroVancouver,Negative
"After the last year, I think it\u2019s time to bring back drinking and smoking in newsrooms. https://t.co/W1VW4ILvff",2021-02-09 18:40:41.197725952,MetroVancouver,Negative
@tiiamccarthy If you ask me... No. This is https://t.co/FKgjJDBSsY,2021-02-09 18:40:53.480947968,MetroVancouver,Positive
This is how @BellMediaPR does business. Sounds like they don\u2019t want to talk. #BellLetsTalk,2021-02-09 18:41:01.826551040,MetroVancouver,Negative
@TrumpWarRoom @JasonMillerinDC So threats and incitement are now covered under free speech? Huh.. someone should have told Charles Manson,2021-02-09 18:41:04.211740928,MetroVancouver,Negative
@KevinOTooleReal @mattsekeres @BlakePriceTSN @DonTaylor5 @BobMarjonovich @JasonBroughTSN @HalfordTSN @Tmart1040 I\u2019d\u2026 https://t.co/PezXXKqcbC,2021-02-09 18:41:09.037280,MetroVancouver,Positive
@Cazzy @cogno We had money from selling the first house in 2011 (I bought in the west end for 156k in 2001 and sold\u2026 https://t.co/UgQKpozZAY,2021-02-09 18:41:13.923012096,MetroVancouver,Positive
@patersonjeff This is so wrong. Team1040 was the best. You are the best and preferred commentator on Vancouver sports.,2021-02-09 18:41:20.767685888,MetroVancouver,Negative
@AprilAn42278368 Definitely Sexy April!! \ud83d\ude0d\ud83d\udd25\ud83d\ude0d,2021-02-09 18:41:28.515908864,MetroVancouver,Positive
@PaulChapman_ @SteveEwen @RobFai Never be loyal to anything that has a Ltd on the end of it .  The use the peons an\u2026 https://t.co/8rvM5Wuf9m,2021-02-09 18:41:31.314577152,MetroVancouver,Negative
"@shoharamme @Comfort77267488 \u0628\u0644\u0647\u060c \u0645\u0639\u0645\u0648\u0644\u0627"" \u06f1\u06f0 \u0633\u0627\u0644 \u0637\u0648\u0644 \u0645\u06cc\u06a9\u0634\u0647. \u062a\u0627 \u06f8 \u0633\u0627\u0644 \u0627\u0648\u0644 \u06a9\u0647 \u0631\u0633\u0645\u0627"" \u062a\u0627\u0632\u0647 \u0648\u0627\u0631\u062f \u062d\u0633\u0627\u0628 \u0645\u06cc\u0634\u06cc. \u0627\u0644\u0628\u062a\u0647 \u0627\u06cc\u0646\u0627 \u0628\u2026 https://t.co/JcZwOyk5IF",2021-02-09 18:41:35.643899904,MetroVancouver,Positive
I\u2019ve been listening to/watching Blake Price and Don Taylor since the Sportpage days in my teens. This is brutal.\u2026 https://t.co/s45p0Mqyj5,2021-02-09 18:41:47.465915904,MetroVancouver,Positive
i miss the hot keys already \ud83d\ude2a,2021-02-09 18:41:48.996081152,MetroVancouver,Negative
@moodandnoise The stupid location we wanted is not available and I have not had enough time to dig into the ins and\u2026 https://t.co/zkam1TAcl0,2021-02-09 18:42:00.442014976,MetroVancouver,Positive
"@tabrizpopatia @MrBooth_7 @Bell Perfect take - #LetsTalk, but no more \u201cBell let\u2019s talk.\u201d #BoycottBell",2021-02-09 18:42:32.914205184,MetroVancouver,Positive
"@Cazzy Also, everyone starts as someone you\u2019ve never heard of. This is how we grow.",2021-02-09 18:42:42.366595072,MetroVancouver,Negative
"Can you recommend anyone for this #Labor job in Langley, BC, Canada? Click the link in our bio to see it and more.\u2026 https://t.co/h6tpYoaY7I",2021-02-09 18:43:22.230146048,MetroVancouver,Negative
Hmmmm what\u2019s it gonna be?? https://t.co/7iIPXYijLF,2021-02-09 18:44:17.258647040,MetroVancouver,Negative
"@GranyVanHelsing I love it so much, it\u2019s like if Lovecraft wrote a romantic comedy https://t.co/zAIQbSHOFU",2021-02-09 18:44:20.642683904,MetroVancouver,Positive
@ReesThatcher @realjuliasong By wearing the mask you are protecting others from you. Large droplets. That\u2019s why if all are wearing it works.,2021-02-09 18:44:32.462196992,MetroVancouver,Negative
"@cogno @Cazzy Well and, I\u2019m 41. I was a fucking disaster at like 25. My husband had to take out a consolidation loa\u2026 https://t.co/4fYgY2YlmN",2021-02-09 18:44:36.654022912,MetroVancouver,Positive
#LetsTalk #FuckBell,2021-02-09 18:44:45.588072960,MetroVancouver,Negative
"@Starbucks is coming up to tell me I\u2019m near their store in the Brewery District. Problem is, they\u2019ve closed this st\u2026 https://t.co/21lrMVpRll",2021-02-09 18:44:45.817346048,MetroVancouver,Positive
"De la carta de los #EnanosIntelectuales a la carta de #Pfizer pues la carta de que ya vienen las vacunas, adem\xe1s gr\u2026 https://t.co/0hDfmjFX7T",2021-02-09 18:45:01.901782016,MetroVancouver,Negative
I spent 1 month as an intern at 1040 and for 1 month I was living my dream\n\nIt\u2019s so difficult for young people to g\u2026 https://t.co/eElAHZoYDV,2021-02-09 18:45:06.642764032,MetroVancouver,Negative
@Rockrims @st @GreatBrianLast @TheJimCornette @RonFullerWelch Great card. St. Louis and Toronto had great multi-pro\u2026 https://t.co/aIS6UPxtC6,2021-02-09 18:45:08.112257024,MetroVancouver,Positive
@moodandnoise Yup. And some of the companies are a lot better now but we have been through some absolutely slaughte\u2026 https://t.co/JwspgK13Ja,2021-02-09 18:45:26.262780928,MetroVancouver,Positive
Goodbye to the best Vancouver sports talk radio. Good luck to everybody affected #TSN1040,2021-02-09 18:45:45.056282880,MetroVancouver,Positive
@GuruOfficial  #GuruRandhawa #love #YouAreMyGlory #iloveyou \u2728\u2764\ufe0f https://t.co/NcVKG4EBc6,2021-02-09 18:45:53.220257024,MetroVancouver,Positive
@YukonBrandon @CooperQuinn_WY Lol mine are still waiting to be dry-cleaned as well.\n\nJust in time for #PDAC2021 \ud83d\ude0f,2021-02-09 18:45:56.371005184,MetroVancouver,Negative
@cheapbrunch Lol,2021-02-09 18:45:59.906678016,MetroVancouver,Negative
@MysterJocker Weon \ud83d\ude0d,2021-02-09 18:46:18.470640896,MetroVancouver,Negative
@FarhanLaljiTSN @TSN1040 @mattsekeres @BlakePriceTSN @patersonjeff @HalfordTSN @JasonBroughTSN @DonTaylor5 Ask Alex\u2026 https://t.co/kfzj26xnJk,2021-02-09 18:46:18.877113088,MetroVancouver,Positive
i grew up listening to so many sports personalities on #tsn1040. i even met B Mac at the tuxedo company i used to m\u2026 https://t.co/1yigmlmcKl,2021-02-09 18:46:24.017920,MetroVancouver,Positive
my heart hurts for everyone at #tsn1040. thank you for making vancouver feel more like home to every sporty girl &amp;\u2026 https://t.co/bZiJiWHr2d,2021-02-09 18:46:24.324969984,MetroVancouver,Positive
@8Bit_Boo \ud83d\udc4f,2021-02-09 18:46:50.419755008,MetroVancouver,Negative
La derecha golpista est\xe1 desesperada y es por eso miente en cada momento e instancia.\n\n#NiUnVotoAlPRIANMC,2021-02-09 18:47:08.699875072,MetroVancouver,Negative
#bell about to lose some customers,2021-02-09 18:47:32.011126016,MetroVancouver,Negative
@CanucksArmy @CoryHergott Bodyguard for Justin Bieber #Jake Virtanen,2021-02-09 18:47:38.536163072,MetroVancouver,Negative
"@MsAlexi I can get some quiet hours after 3pm which is nice, but yeah I\u2019ve also been using that quiet hours for Sta\u2026 https://t.co/OExGYDecdh",2021-02-09 18:48:13.145783808,MetroVancouver,Positive
Check out what we\u2019ve got in store for this #BCFamilyDay Weekend! Free admission to the Centre and activity stations\u2026 https://t.co/d5Te69JUHJ,2021-02-09 18:48:15.203401984,MetroVancouver,Positive
"Ok, so we are trying #TikTok now. Go #follow @RavenMychelle \u2b50\ufe0f\u2714\ufe0f\ud83e\udd73 https://t.co/RZUCMhIAth",2021-02-09 18:48:15.207582976,MetroVancouver,Positive
perdi?,2021-02-09 18:48:25.352711936,MetroVancouver,Negative
My #TSN1040 internship in my 2nd BCIT year (October 2015) was very rewarding &amp; an experience that taught me discipl\u2026 https://t.co/uzSzGEs8m5,2021-02-09 18:48:27.967547904,MetroVancouver,Positive
"Highlights for me\u2026 meeting Robert Earnshaw &amp; Shaun Alexander, shadowing John Shorthouse at a Canucks game (\ud83c\udd9a Sidney\u2026 https://t.co/2e4deKVzse",2021-02-09 18:48:30.040815104,MetroVancouver,Positive
Best of luck to all the personalities that worked tirelessly to bring top Vancouver sports coverage. You\u2019ll be back\u2026 https://t.co/4ErRbsvaGo,2021-02-09 18:48:30.512849152,MetroVancouver,Positive
@awonderland #SputnikLive,2021-02-09 18:48:49.615672064,MetroVancouver,Negative
@ChefSperlz Tell everyone you know that pays or supports anything @Bell to cancel it. And hopefully some of the guy\u2026 https://t.co/ACbsdYfqHp,2021-02-09 18:49:03.155148032,MetroVancouver,Negative
@MysterJocker Hahaha era weon que bello te ves. \ud83d\ude02\ud83d\ude02  pens\xe9 que el emoji interpretaba todo \ud83d\ude0b\ud83d\ude0b,2021-02-09 18:49:06.395170048,MetroVancouver,Positive
"Esta en el contrato, los que trabajamos en la industria del cine, m\xfasica y conciertos, no podemos revelar ninguna i\u2026 https://t.co/INQAcHkC9K",2021-02-09 18:49:29.234065920,MetroVancouver,Positive
Massive loss in Vancouver today with the loss of @TSN1040. Thoughts are with the fantastic broadcasters/reporters w\u2026 https://t.co/ZnMmOu9oD9,2021-02-09 18:49:35.580563968,MetroVancouver,Positive
"@DonnieandTheMoj, @HalfordTSN, @JasonBroughTSN, @TheSportMarket and more.  Such a terrible situation for them and t\u2026 https://t.co/27NRQvjX7e",2021-02-09 18:49:35.891546112,MetroVancouver,Positive
"Hey @BellMediaPR I am upset that you shut down Vancouver\u2019s favourite #sportsradio station #Tsn1040 today, but it\u2019s\u2026 https://t.co/LM2JT9dspp",2021-02-09 18:49:42.316062976,MetroVancouver,Positive
Flying between the Lions \ud83c\udfd4\ud83d\ude81\ud83c\udfd4   #TwinPeaks #WestVan https://t.co/GkylI1ghWu,2021-02-09 18:49:49.210966016,MetroVancouver,Positive
@Bell @Bell_Support I\u2019d like to cancel my mobile contract with immediate effect. Thankfully that\u2019s the only money I give you losers,2021-02-09 18:50:00.235752960,MetroVancouver,Negative
https://t.co/annuFNf4xp,2021-02-09 18:50:02.756196096,MetroVancouver,Positive
@SatiarShah Sick to my stomach hearing of all those fine people losing their jobs. Unreal.,2021-02-09 18:50:08.005615872,MetroVancouver,Negative
https://t.co/WXEZV2BZc4,2021-02-09 18:50:09.149411840,MetroVancouver,Positive
Why isnt CHICKEN MCMUFFIN part of All day breakfast at @McDonalds help,2021-02-09 18:50:19.110418176,MetroVancouver,Negative
Hey guys @Bell isn\u2019t listening to you. Never have. Never will.,2021-02-09 18:50:20.051606016,MetroVancouver,Positive
"@PublioPaiva s\xf3 se isso for antes dele se tatuar, pq se n\xe3o for eles literalmente decidiram jogar o Esquadr\xe3o Suici\u2026 https://t.co/BoxRH7YPD8",2021-02-09 18:50:27.717935104,MetroVancouver,Positive
"@ReesThatcher @realjuliasong I\u2019ve been to almost every hot spot in North America since Jan of 2020,and I\u2019m still ve\u2026 https://t.co/MKKFC2aNEH",2021-02-09 18:50:41.649008896,MetroVancouver,Negative
RT\nRT\nRT \n#VotoMasivoPorMorena2021 #NiUnVotoAlPRIANMC \nAs\xed de f\xe1cil y sencillo \n\ud83d\udc47\ud83c\udffd\ud83d\udc47\ud83c\udffd\ud83d\udc47\ud83c\udffd,2021-02-09 18:50:47.367993088,MetroVancouver,Negative
@Millieleosmum What did you get in!?,2021-02-09 18:50:51.824722176,MetroVancouver,Positive
I don\u2019t hate it.,2021-02-09 18:50:52.087315200,MetroVancouver,Negative
"@JamesStiksma @richardzussman Indeed.\nAd revenue down, high labour costs, niche format.",2021-02-09 18:50:53.505019904,MetroVancouver,Positive
"@mrspanstreppon The transfers of cash you and others point out, are prime examples of fraud. They use the same form\u2026 https://t.co/QZPUAxFBYE",2021-02-09 18:50:56.289936896,MetroVancouver,Positive
"@DonnieandTheMoj, @HalfordTSN, @JasonBroughTSN, @TheSportMarket and more.  Such a terrible situation for them and t\u2026 https://t.co/ZVKiRt7BR9",2021-02-09 18:51:06.400613120,MetroVancouver,Positive
@visheshkoul7 Another day in the right direction \ud83d\ude4c\ud83c\udffc\ud83d\ude4c\ud83c\udffc\ud83d\ude4c\ud83c\udffc \n\nOne day at a time,2021-02-09 18:51:16.981733120,MetroVancouver,Negative
"@ReesThatcher @realjuliasong Go do a bit of reading, spreading infectious diseases.",2021-02-09 18:51:49.167755008,MetroVancouver,Negative
Y\u2019all no excuses here \ud83d\ude4c\ud83c\udffc you don\u2019t need a gym or workout clothes to get that moment in!,2021-02-09 18:52:00.227322112,MetroVancouver,Negative
@BaderAlnzal Nice reps my freind!,2021-02-09 18:52:07.204505088,MetroVancouver,Positive
I\u2019ll never EVER support the @WhitecapsFC if they have a @bell logo on the front of their kit. @BellMediaPR #BOYCOTTBELL,2021-02-09 18:52:22.301512960,MetroVancouver,Negative
@UncleLaleet @JustinTrudeau let's go bud!!!! They finessed all of us. Fuck them and their fake ass slogan,2021-02-09 18:52:22.305358848,MetroVancouver,Negative
"@MarkVale20 @UPSHelp_UK you guys are sic., l have been told that my documents are lost., these are attested documen\u2026 https://t.co/9JokZl9SNv",2021-02-09 18:52:24.764879872,MetroVancouver,Positive
@AlyssaWadey Beach season here Alyssa comes!,2021-02-09 18:52:33.750222848,MetroVancouver,Negative
https://t.co/053o4d5i5Y,2021-02-09 18:52:36.951095040,MetroVancouver,Positive
@SweetJimmyC Well said Jamie.,2021-02-09 18:52:40.441302016,MetroVancouver,Positive
@Dragases_XI @realjuliasong At 5\u201910\u201d and 150lbs I\u2019d hardly be called obese.,2021-02-09 18:52:42.147192064,MetroVancouver,Positive
"Just posted a photo @ Eagle Harbour, British Columbia https://t.co/6NJ9eGNsY3",2021-02-09 18:52:42.150341120,MetroVancouver,Positive
@PAULUSV3 WHEN HELL FREEZES OVER\n\nThey should send someone to go get him if it comes to that\n\nHe sure as hell doesn\u2026 https://t.co/kLDqVndDJR,2021-02-09 18:52:51.646262784,MetroVancouver,Negative
#NewProfiePic https://t.co/5eqUfuH18E,2021-02-09 18:52:55.165998848,MetroVancouver,Positive
"Love is love, people on here are just single and bitter, acting like you took something from them personally becaus\u2026 https://t.co/FZkK2VYU1n",2021-02-09 18:52:55.794985984,MetroVancouver,Positive
Great transformation Vishesh!,2021-02-09 18:52:58.956026112,MetroVancouver,Positive
\xa1El milagro del Peje!\n\n\xa1Ardan derechairos e #EnanosIntelectuales y m\xe9tanse su cartita por el culo!,2021-02-09 18:52:59.145998848,MetroVancouver,Negative
@veronicalderon Para ellos no hay una filosof\xeda o principios que los anclen a un partido. Lo ven como cambiar de ch\u2026 https://t.co/JA5ZGNzY5M,2021-02-09 18:53:04.383575040,MetroVancouver,Positive
"@GranyVanHelsing Yes sir, probably my fave of theirs",2021-02-09 18:53:05.208493056,MetroVancouver,Positive
@se_pi88 @Comfort77267488 \u0635\u0628\u0631 \u062f\u0627\u0634\u062a\u0647 \u0628\u0627\u0634\u06cc\u062f.  \u062f\u0631\u0633\u062a \u0645\u06cc\u0634\u0647\u060c \u0632\u0645\u0627\u0646 \u0645\u06cc\u0628\u0631\u0647.\ud83c\udf38,2021-02-09 18:53:08.585586944,MetroVancouver,Negative
@tfyhpodcast 100% it does... I don\u2019t envy your shoulders and arms right now \ud83d\ude22,2021-02-09 18:53:26.313856,MetroVancouver,Positive
@BCTallTrees Thank you \u2764\ufe0f,2021-02-09 18:53:36.667956224,MetroVancouver,Positive
@SarahRenac @JohnPasalis @TOAdamVaughan @JustinTrudeau @erinotoole @theJagmeetSingh @AnnamiePaul @ewsiddall Canada\u2026 https://t.co/lrL0b9KXvl,2021-02-09 18:54:04.684644864,MetroVancouver,Positive
"Today's blog on ""the good neighbor"" John Ware who was born a slave, learned how to be a Cowboy and eventually bough\u2026 https://t.co/0QIEEuVI1z",2021-02-09 18:54:06.533857024,MetroVancouver,Positive
@NGhoussoub @NSERC_CRSNG @FP_Champagne @ChiefSciCan I don\u2019t see how that fundamentally alters the pipeline imbalanc\u2026 https://t.co/dLXGl8FPxv,2021-02-09 18:54:07.780334848,MetroVancouver,Positive
@mediarz @Torwin Stonks,2021-02-09 18:54:29.121113088,MetroVancouver,Negative
Yo por eso me voy a esperar a la versi\xf3n cubana huntada o fumada.,2021-02-09 18:54:29.517627904,MetroVancouver,Positive
@jerseyshore713 @PAULUSV3 \ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23LOVE IT!!!,2021-02-09 18:54:32.923831040,MetroVancouver,Negative
@Mrs_Schwarzski @benoitbruneau We would need to invest more in the whole sphere of knowledge economy. We don\u2019t.,2021-02-09 18:54:46.990996992,MetroVancouver,Negative
Just how fast the night changes https://t.co/7QjdGqMYgF,2021-02-09 18:54:50.781614080,MetroVancouver,Positive
\ud83d\ude4f\ud83c\udffd,2021-02-09 18:54:53.236212992,MetroVancouver,Negative
The fuel throwed,2021-02-09 18:55:29.127804928,MetroVancouver,Positive
